"","year","month","day","PPT.clean"
"987","2011","03","16",9.57743592234945
"988","2011","03","17",3.3534254956603
"989","2011","03","18",3.16216318395378
"990","2011","03","19",3.08887730876674
"991","2011","03","20",2.5643244045718
"992","2011","03","21",5.6037550179436
"993","2011","03","22",2.78339706001343
"994","2011","03","23",2.6209875047938
"995","2011","03","24",4.50081531829035
"996","2011","03","25",5.29142214250338
"997","2011","03","26",5.71888793982008
"998","2011","03","27",7.15101360267321
"999","2011","03","28",2.46033316927457
"1000","2011","03","29",5.96759737384391
"1001","2011","03","30",7.6872361965378
"1002","2011","03","31",5.66636934112843
"1003","2011","04","01",2.36243805379883
"1004","2011","04","02",5.77521198226511
"1005","2011","04","03",2.65007589203447
"1006","2011","04","04",10.7915925994379
"1007","2011","04","05",6.49982108868289
"1008","2011","04","06",7.73162294986811
"1009","2011","04","07",2.24864347125885
"1010","2011","04","08",2.24630929487331
"1011","2011","04","09",2.23050922374579
"1012","2011","04","10",3.53850349979907
"1013","2011","04","11",9.30594063060294
"1014","2011","04","12",2.09310099439447
"1015","2011","04","13",3.14486077605661
"1016","2011","04","14",12.2427631147914
"1017","2011","04","15",5.62370316443342
"1018","2011","04","16",3.28371669311798
"1019","2011","04","17",2.38303806516487
"1020","2011","04","18",2.66163040957558
"1021","2011","04","19",2.94420981498739
"1022","2011","04","20",2.03947477608887
"1023","2011","04","21",2.38421045335447
"1024","2011","04","22",2.06992682674776
"1025","2011","04","23",1.98006512226422
"1026","2011","04","24",3.54516426465154
"1027","2011","04","25",10.5881817044131
"1028","2011","04","26",5.25614082434231
"1029","2011","04","27",4.40750927106702
"1030","2011","04","28",7.01520743287902
"1031","2011","04","29",1.97250179219595
"1032","2011","04","30",1.88409929005449
"1033","2011","05","01",1.8545459246405
"1034","2011","05","02",2.73472175627271
"1035","2011","05","03",2.82833122843297
"1036","2011","05","04",1.76773944371519
"1037","2011","05","05",2.72505648809198
"1038","2011","05","06",2.52614524330826
"1039","2011","05","07",6.82029495064407
"1040","2011","05","08",4.77230876537026
"1041","2011","05","09",2.15687686374768
"1042","2011","05","10",1.61380161582141
"1043","2011","05","11",8.09924197924275
"1044","2011","05","12",2.64887324056681
"1045","2011","05","13",1.56219637118318
"1046","2011","05","14",1.53149274697595
"1047","2011","05","15",12.4563280449456
"1048","2011","05","16",1.84249966819255
"1049","2011","05","17",1.45582736304565
"1050","2011","05","18",1.43746060096156
"1051","2011","05","19",1.41024927980929
"1052","2011","05","20",1.38871948933217
"1053","2011","05","21",2.21294171085152
"1054","2011","05","22",1.21775311474743
"1055","2011","05","23",2.20118498795155
"1056","2011","05","24",3.1122295803239
"1057","2011","05","25",3.90801250974361
"1058","2011","05","26",1.914952891464
"1059","2011","05","27",5.10945155334074
"1060","2011","05","28",1.61516833538318
"1061","2011","05","29",1.11625189235588
"1062","2011","05","30",1.2105401919837
"1063","2011","05","31",4.2385581652036
"1064","2011","06","01",2.71029359418236
"1065","2011","06","02",2.15144529095927
"1066","2011","06","03",1.16983177200466
"1067","2011","06","04",1.10406311855347
"1068","2011","06","05",1.08156177087416
"1069","2011","06","06",1.06065363790034
"1070","2011","06","07",1.01330522940419
"1071","2011","06","08",0.918009906974098
"1072","2011","06","09",0.99725182361823
"1073","2011","06","10",0.975349186103772
"1074","2011","06","11",0.954837339403287
"1075","2011","06","12",0.931448147327308
"1076","2011","06","13",1.26330984204773
"1077","2011","06","14",0.823994088853574
"1078","2011","06","15",0.910153439162297
"1079","2011","06","16",0.782350085019831
"1080","2011","06","17",0.828236643701299
"1081","2011","06","18",4.7354730720201
"1082","2011","06","19",0.799702976132923
"1083","2011","06","20",0.798250051631234
"1084","2011","06","21",0.77261133952033
"1085","2011","06","22",0.761293658045399
"1086","2011","06","23",1.03968076944174
"1087","2011","06","24",0.674876631087718
"1088","2011","06","25",0.734592162792027
"1089","2011","06","26",0.715599910932974
"1090","2011","06","27",1.30738341800303
"1091","2011","06","28",2.35747657554187
"1092","2011","06","29",0.623675283256531
"1093","2011","06","30",1.94584131833961
"1094","2011","07","01",0.570883526368129
"1095","2011","07","02",0.627312994850716
"1096","2011","07","03",0.715367956762148
"1097","2011","07","04",0.597840751361582
"1098","2011","07","05",0.58152399235608
"1099","2011","07","06",0.570021066352633
"1100","2011","07","07",0.56166013109521
"1101","2011","07","08",0.552261652187476
"1102","2011","07","09",0.556738495488672
"1103","2011","07","10",0.559400733093896
"1104","2011","07","11",0.964259696512942
"1105","2011","07","12",1.48150481038223
"1106","2011","07","13",3.74124944645772
"1107","2011","07","14",0.641254428889771
"1108","2011","07","15",0.479033140684569
"1109","2011","07","16",6.16485764122033
"1110","2011","07","17",1.09294981137728
"1111","2011","07","18",0.623039178554246
"1112","2011","07","19",0.779517661534673
"1113","2011","07","20",0.57548227259298
"1114","2011","07","21",0.89272449736332
"1115","2011","07","22",0.408889410851361
"1116","2011","07","23",0.492729234187162
"1117","2011","07","24",0.481795257983554
"1118","2011","07","25",0.522453547970961
"1119","2011","07","26",0.539033539423541
"1120","2011","07","27",0.467082513909727
"1121","2011","07","28",0.470258937385409
"1122","2011","07","29",0.476879790909794
"1123","2011","07","30",0.485636334796937
"1124","2011","07","31",0.499324031455242
"1125","2011","08","01",0.50926113126708
"1126","2011","08","02",0.509798605242301
"1127","2011","08","03",0.512074980337885
"1128","2011","08","04",0.515251054041967
"1129","2011","08","05",0.507789494068538
"1130","2011","08","06",0.504721617243366
"1131","2011","08","07",0.503469758113124
"1132","2011","08","08",0.50586453844913
"1133","2011","08","09",0.513680746559692
"1134","2011","08","10",0.527855659058347
"1135","2011","08","11",0.547301538416395
"1136","2011","08","12",0.570288019560394
"1137","2011","08","13",0.595009101545334
"1138","2011","08","14",0.619574964110227
"1139","2011","08","15",0.642064240148839
"1140","2011","08","16",0.660853928898079
"1141","2011","08","17",0.67567257569664
"1142","2011","08","18",0.69050860798785
"1143","2011","08","19",0.69670570309329
"1144","2011","08","20",0.704691688146248
"1145","2011","08","21",0.712117635088992
"1146","2011","08","22",0.721050504864721
"1147","2011","08","23",0.747733047528744
"1148","2011","08","24",0.732764275027534
"1149","2011","08","25",0.739140399018164
"1150","2011","08","26",0.742640513600984
"1151","2011","08","27",0.744332395466284
"1152","2011","08","28",0.746253833069873
"1153","2011","08","29",0.749693731330705
"1154","2011","08","30",0.754111314236833
"1155","2011","08","31",0.763279418742074
"1156","2011","09","01",0.778919740522865
"1157","2011","09","02",0.80205010180631
"1158","2011","09","03",0.833180237542848
"1159","2011","09","04",0.872223309366769
"1160","2011","09","05",0.918257256382247
"1161","2011","09","06",0.96680611116917
"1162","2011","09","07",1.01361079878928
"1163","2011","09","08",1.05560099228638
"1164","2011","09","09",1.08759448089115
"1165","2011","09","10",1.10761619120812
"1166","2011","09","11",1.11699182421767
"1167","2011","09","12",1.11890163553613
"1168","2011","09","13",1.1178142988623
"1169","2011","09","14",1.11793674505748
"1170","2011","09","15",1.14849804241394
"1171","2011","09","16",1.06676514262183
"1172","2011","09","17",3.43823785059199
"1173","2011","09","18",5.93017628919669
"1174","2011","09","19",2.33824582321157
"1175","2011","09","20",1.23795395745867
"1176","2011","09","21",1.26887435628676
"1177","2011","09","22",1.30048875319784
"1178","2011","09","23",1.33250033505606
"1179","2011","09","24",1.35541219748429
"1180","2011","09","25",3.83840738605645
"1181","2011","09","26",4.07288079333879
"1182","2011","09","27",4.08957296886152
"1183","2011","09","28",1.48646044199739
"1184","2011","09","29",1.51797478216499
"1185","2011","09","30",1.54746392533375
"1186","2011","10","01",1.97068332295759
"1187","2011","10","02",1.69159954227207
"1188","2011","10","03",4.80886597194276
"1189","2011","10","04",2.8209263091089
"1190","2011","10","05",7.21661632340516
"1191","2011","10","06",2.26953778668721
"1192","2011","10","07",3.59655534458449
"1193","2011","10","08",3.22203941085197
"1194","2011","10","09",2.83162051273793
"1195","2011","10","10",3.93794639991997
"1196","2011","10","11",9.38467633381119
"1197","2011","10","12",4.84987992680543
"1198","2011","10","13",1.65037069824694
"1199","2011","10","14",1.60378166900763
"1200","2011","10","15",1.38616724956552
"1201","2011","10","16",1.74071033912307
"1202","2011","10","17",1.71352261371607
"1203","2011","10","18",1.70268175600592
"1204","2011","10","19",1.71284209313883
"1205","2011","10","20",2.06986448434325
"1206","2011","10","21",1.49668270671356
"1207","2011","10","22",5.21521362321938
"1208","2011","10","23",2.74566133655391
"1209","2011","10","24",1.8189895203224
"1210","2011","10","25",1.85100555215272
"1211","2011","10","26",1.87803313051141
"1212","2011","10","27",1.90572086335896
"1213","2011","10","28",2.47592225545455
"1214","2011","10","29",4.83920971251779
"1215","2011","10","30",1.96306812600114
"1216","2011","10","31",2.06331036211773
"1217","2011","11","01",1.95673203238753
"1218","2011","11","02",1.94090330595223
"1219","2011","11","03",6.38141149385085
"1220","2011","11","04",1.93586553691582
"1221","2011","11","05",1.86598814995476
"1222","2011","11","06",1.64536903923422
"1223","2011","11","07",1.95352775032959
"1224","2011","11","08",1.98862311414226
"1225","2011","11","09",2.01120652563843
"1226","2011","11","10",2.15505873948786
"1227","2011","11","11",5.57821281434273
"1228","2011","11","12",4.42438543216223
"1229","2011","11","13",6.91674537675066
"1230","2011","11","14",4.21227338111052
"1231","2011","11","15",1.94519354265727
"1232","2011","11","16",6.48473592925808
"1233","2011","11","17",11.6651235710189
"1234","2011","11","18",8.36059585010396
"1235","2011","11","19",4.80681404003258
"1236","2011","11","20",1.72935602814327
"1237","2011","11","21",7.92332148608233
"1238","2011","11","22",39.2329631092023
"1239","2011","11","23",24.327840242106
"1240","2011","11","24",6.68722055316224
"1241","2011","11","25",7.46176060516072
"1242","2011","11","26",1.73741227417868
"1243","2011","11","27",7.79697129999545
"1244","2011","11","28",2.89505065099952
"1245","2011","11","29",1.9747493163274
"1246","2011","11","30",3.88638506232298
"1247","2011","12","01",1.89141419477174
"1248","2011","12","02",1.84321120091332
"1249","2011","12","03",1.83816707768478
"1250","2011","12","04",1.82195496941466
"1251","2011","12","05",1.90906758833906
"1252","2011","12","06",1.79649843643142
"1253","2011","12","07",1.86830942088027
"1254","2011","12","08",1.76695589500795
"1255","2011","12","09",1.75042856304775
"1256","2011","12","10",1.73365557912448
"1257","2011","12","11",1.72636317125716
"1258","2011","12","12",1.70814573804788
"1259","2011","12","13",1.683861378705
"1260","2011","12","14",1.6937910460446
"1261","2011","12","15",3.30021269375035
"1262","2011","12","16",1.49791495159583
"1263","2011","12","17",1.6863483981769
"1264","2011","12","18",2.54947946267844
"1265","2011","12","19",1.56849378282569
"1266","2011","12","20",1.7249457557466
"1267","2011","12","21",1.56829864959884
"1268","2011","12","22",1.49009493239407
"1269","2011","12","23",1.44644899510436
"1270","2011","12","24",1.38978461227458
"1271","2011","12","25",3.95193781969353
"1272","2011","12","26",1.77702421349902
"1273","2011","12","27",5.67846808535322
"1274","2011","12","28",16.4379068138275
"1275","2011","12","29",8.26179743255894
"1276","2011","12","30",11.0984515319153
"1277","2011","12","31",2.49216398279814
"1278","2012","01","01",0
"1279","2012","01","02",3
"1280","2012","01","03",4.2
"1281","2012","01","04",2.4
"1282","2012","01","05",8
"1283","2012","01","06",0.8
"1284","2012","01","07",2.4
"1285","2012","01","08",0
"1286","2012","01","09",0.4
"1287","2012","01","10",0.8
"1288","2012","01","11",0
"1289","2012","01","12",0
"1290","2012","01","13",0
"1291","2012","01","14",4
"1292","2012","01","15",0
"1293","2012","01","16",0
"1294","2012","01","17",0.2
"1295","2012","01","18",2
"1296","2012","01","19",3.2
"1297","2012","01","20",42.2
"1298","2012","01","21",15
"1299","2012","01","22",8
"1300","2012","01","23",1.6
"1301","2012","01","24",12
"1302","2012","01","25",10.4
"1303","2012","01","26",5.8
"1304","2012","01","27",0
"1305","2012","01","28",0
"1306","2012","01","29",3.2
"1307","2012","01","30",14.6
"1308","2012","01","31",0
"1309","2012","02","01",2.8
"1310","2012","02","02",0
"1311","2012","02","03",0
"1312","2012","02","04",0
"1313","2012","02","05",0
"1314","2012","02","06",0
"1315","2012","02","07",0
"1316","2012","02","08",3.2
"1317","2012","02","09",5.6
"1318","2012","02","10",1.6
"1319","2012","02","11",2.2
"1320","2012","02","12",0
"1321","2012","02","13",4.2
"1322","2012","02","14",3
"1323","2012","02","15",1.2
"1324","2012","02","16",4.6
"1325","2012","02","17",3.8
"1326","2012","02","18",29
"1327","2012","02","19",1.4
"1328","2012","02","20",1.4
"1329","2012","02","21",6.6
"1330","2012","02","22",19
"1331","2012","02","23",1.4
"1332","2012","02","24",0.2
"1333","2012","02","25",23.8
"1334","2012","02","26",7.6
"1335","2012","02","27",1.2
"1336","2012","02","28",1
"1337","2012","02","29",10.6
"1338","2012","03","01",13
"1339","2012","03","02",0.4
"1340","2012","03","03",0.2
"1341","2012","03","04",0
"1342","2012","03","05",14.2
"1343","2012","03","06",1.8
"1344","2012","03","07",0
"1345","2012","03","08",0
"1346","2012","03","09",0
"1347","2012","03","10",5.4
"1348","2012","03","11",13.8
"1349","2012","03","12",22.4
"1350","2012","03","13",15.6
"1351","2012","03","14",17
"1352","2012","03","15",44.6
"1353","2012","03","16",10.4
"1354","2012","03","17",9.4
"1355","2012","03","18",2.2
"1356","2012","03","19",0.2
"1357","2012","03","20",13.8
"1358","2012","03","21",6.6
"1359","2012","03","22",11
"1360","2012","03","23",0
"1361","2012","03","24",0
"1362","2012","03","25",0
"1363","2012","03","26",2.2
"1364","2012","03","27",2.8
"1365","2012","03","28",7.2
"1366","2012","03","29",64.2
"1367","2012","03","30",9
"1368","2012","03","31",13.2
"1369","2012","04","01",9
"1370","2012","04","02",0.8
"1371","2012","04","03",7
"1372","2012","04","04",4
"1373","2012","04","05",9.6
"1374","2012","04","06",0.8
"1375","2012","04","07",0.2
"1376","2012","04","08",0
"1377","2012","04","09",0.0895778802703807
"1378","2012","04","10",0
"1379","2012","04","11",8
"1380","2012","04","12",2.4
"1381","2012","04","13",0.8
"1382","2012","04","14",0
"1383","2012","04","15",0
"1384","2012","04","16",7.8
"1385","2012","04","17",0.2
"1386","2012","04","18",5.4
"1387","2012","04","19",6.8
"1388","2012","04","20",17.2
"1389","2012","04","21",0
"1390","2012","04","22",0
"1391","2012","04","23",0
"1392","2012","04","24",0
"1393","2012","04","25",7
"1394","2012","04","26",9.8
"1395","2012","04","27",3
"1396","2012","04","28",1
"1397","2012","04","29",0.8
"1398","2012","04","30",15
"1399","2012","05","01",4.6
"1400","2012","05","02",0
"1401","2012","05","03",23.6
"1402","2012","05","04",2
"1403","2012","05","05",0.2
"1404","2012","05","06",0.2
"1405","2012","05","07",0
"1406","2012","05","08",0
"1407","2012","05","09",0
"1408","2012","05","10",0
"1409","2012","05","11",0
"1410","2012","05","12",0
"1411","2012","05","13",0
"1412","2012","05","14",0
"1413","2012","05","15",0
"1414","2012","05","16",0
"1415","2012","05","17",0
"1416","2012","05","18",0
"1417","2012","05","19",0
"1418","2012","05","20",2.2
"1419","2012","05","21",8.8
"1420","2012","05","22",9.2
"1421","2012","05","23",1.8
"1422","2012","05","24",5
"1423","2012","05","25",4.8
"1424","2012","05","26",0.2
"1425","2012","05","27",0
"1426","2012","05","28",0
"1427","2012","05","29",0
"1428","2012","05","30",0
"1429","2012","05","31",2.6
"1430","2012","06","01",0
"1431","2012","06","02",0.4
"1432","2012","06","03",0
"1433","2012","06","04",2.8
"1434","2012","06","05",5
"1435","2012","06","06",0
"1436","2012","06","07",14.4
"1437","2012","06","08",3.6
"1438","2012","06","09",2.6
"1439","2012","06","10",0
"1440","2012","06","11",0
"1441","2012","06","12",0.2
"1442","2012","06","13",0.4
"1443","2012","06","14",0
"1444","2012","06","15",0
"1445","2012","06","16",0
"1446","2012","06","17",0.6
"1447","2012","06","18",2.6
"1448","2012","06","19",3.6
"1449","2012","06","20",0
"1450","2012","06","21",0
"1451","2012","06","22",0.2
"1452","2012","06","23",28
"1453","2012","06","24",4.4
"1454","2012","06","25",0
"1455","2012","06","26",0
"1456","2012","06","27",0
"1457","2012","06","28",0
"1458","2012","06","29",0
"1459","2012","06","30",1.6
"1460","2012","07","01",0
"1461","2012","07","02",0
"1462","2012","07","03",6
"1463","2012","07","04",0
"1464","2012","07","05",0
"1465","2012","07","06",0
"1466","2012","07","07",0
"1467","2012","07","08",0
"1468","2012","07","09",0
"1469","2012","07","10",0
"1470","2012","07","11",0
"1471","2012","07","12",0
"1472","2012","07","13",0
"1473","2012","07","14",0
"1474","2012","07","15",0.4
"1475","2012","07","16",0.4
"1476","2012","07","17",0
"1477","2012","07","18",0
"1478","2012","07","19",0
"1479","2012","07","20",1.4
"1480","2012","07","21",0
"1481","2012","07","22",0.2
"1482","2012","07","23",0
"1483","2012","07","24",0
"1484","2012","07","25",0
"1485","2012","07","26",0
"1486","2012","07","27",0.2
"1487","2012","07","28",0
"1488","2012","07","29",0
"1489","2012","07","30",0
"1490","2012","07","31",0
"1491","2012","08","01",0
"1492","2012","08","02",0
"1493","2012","08","03",0
"1494","2012","08","04",0
"1495","2012","08","05",0
"1496","2012","08","06",0
"1497","2012","08","07",0
"1498","2012","08","08",0
"1499","2012","08","09",0
"1500","2012","08","10",0
"1501","2012","08","11",0
"1502","2012","08","12",0
"1503","2012","08","13",0
"1504","2012","08","14",0
"1505","2012","08","15",0
"1506","2012","08","16",0
"1507","2012","08","17",0
"1508","2012","08","18",0.2
"1509","2012","08","19",0
"1510","2012","08","20",0
"1511","2012","08","21",0
"1512","2012","08","22",0
"1513","2012","08","23",0
"1514","2012","08","24",0
"1515","2012","08","25",0
"1516","2012","08","26",0
"1517","2012","08","27",1
"1518","2012","08","28",0
"1519","2012","08","29",0
"1520","2012","08","30",0
"1521","2012","08","31",0
"1522","2012","09","01",0
"1523","2012","09","02",0
"1524","2012","09","03",0
"1525","2012","09","04",0
"1526","2012","09","05",0
"1527","2012","09","06",0
"1528","2012","09","07",0
"1529","2012","09","08",0
"1530","2012","09","09",0
"1531","2012","09","10",1.2
"1532","2012","09","11",0
"1533","2012","09","12",0
"1534","2012","09","13",0
"1535","2012","09","14",0
"1536","2012","09","15",0
"1537","2012","09","16",0
"1538","2012","09","17",0
"1539","2012","09","18",0
"1540","2012","09","19",0
"1541","2012","09","20",0
"1542","2012","09","21",0.6
"1543","2012","09","22",0
"1544","2012","09","23",0
"1545","2012","09","24",0
"1546","2012","09","25",0
"1547","2012","09","26",0
"1548","2012","09","27",0
"1549","2012","09","28",0
"1550","2012","09","29",0
"1551","2012","09","30",0
"1552","2012","10","01",0
"1553","2012","10","02",0
"1554","2012","10","03",0
"1555","2012","10","04",0
"1556","2012","10","05",0
"1557","2012","10","06",0
"1558","2012","10","07",0
"1559","2012","10","08",0
"1560","2012","10","09",0
"1561","2012","10","10",0
"1562","2012","10","11",0
"1563","2012","10","12",2.6
"1564","2012","10","13",7
"1565","2012","10","14",0.8
"1566","2012","10","15",25.8
"1567","2012","10","16",9
"1568","2012","10","17",0
"1569","2012","10","18",0
"1570","2012","10","19",10.8
"1571","2012","10","20",6.8
"1572","2012","10","21",6.8
"1573","2012","10","22",11.2
"1574","2012","10","23",5.2
"1575","2012","10","24",2.8
"1576","2012","10","25",1.4
"1577","2012","10","26",0.8
"1578","2012","10","27",11.6
"1579","2012","10","28",10.4
"1580","2012","10","29",8.6
"1581","2012","10","30",26.4
"1582","2012","10","31",36.2
"1583","2012","11","01",13.6
"1584","2012","11","02",4.6
"1585","2012","11","03",1.8
"1586","2012","11","04",1
"1587","2012","11","05",0
"1588","2012","11","06",0
"1589","2012","11","07",1.8
"1590","2012","11","08",0.0798150694576038
"1591","2012","11","09",0
"1592","2012","11","10",0
"1593","2012","11","11",4.2
"1594","2012","11","12",10.6
"1595","2012","11","13",0.2
"1596","2012","11","14",3.2
"1597","2012","11","15",0.2
"1598","2012","11","16",1.6
"1599","2012","11","17",4.6
"1600","2012","11","18",13
"1601","2012","11","19",97
"1602","2012","11","20",8.2
"1603","2012","11","21",13.6
"1604","2012","11","22",0
"1605","2012","11","23",6
"1606","2012","11","24",4
"1607","2012","11","25",2.6
"1608","2012","11","26",0
"1609","2012","11","27",0
"1610","2012","11","28",0.6
"1611","2012","11","29",3
"1612","2012","11","30",15.6
"1613","2012","12","01",53.4
"1614","2012","12","02",31.2
"1615","2012","12","03",22
"1616","2012","12","04",21
"1617","2012","12","05",3
"1618","2012","12","06",3
"1619","2012","12","07",7.4
"1620","2012","12","08",0.6
"1621","2012","12","09",2.8
"1622","2012","12","10",2
"1623","2012","12","11",3
"1624","2012","12","12",6.8
"1625","2012","12","13",0
"1626","2012","12","14",6
"1627","2012","12","15",7.4
"1628","2012","12","16",22.4
"1629","2012","12","17",31.8
"1630","2012","12","18",0
"1631","2012","12","19",16.6
"1632","2012","12","20",36.6
"1633","2012","12","21",1
"1634","2012","12","22",4.2
"1635","2012","12","23",9.8
"1636","2012","12","24",7.6
"1637","2012","12","25",18.4
"1638","2012","12","26",3.4
"1639","2012","12","27",2
"1640","2012","12","28",0
"1641","2012","12","29",0.6
"1642","2012","12","30",1.8
"1643","2012","12","31",0
"1644","2013","01","01",2.68183117552438
"1645","2013","01","02",3.49533244481064
"1646","2013","01","03",1.808668620207
"1647","2013","01","04",2.94476658787359
"1648","2013","01","05",1.88013323628222
"1649","2013","01","06",1.95333188470708
"1650","2013","01","07",9.19157901557221
"1651","2013","01","08",6.5977633770647
"1652","2013","01","09",18.4865095303912
"1653","2013","01","10",4.40071516370045
"1654","2013","01","11",2.44170143495782
"1655","2013","01","12",2.12831915617625
"1656","2013","01","13",2.16651115576502
"1657","2013","01","14",2.22522167088894
"1658","2013","01","15",2.69161793097748
"1659","2013","01","16",2.41433793425697
"1660","2013","01","17",2.3444646859255
"1661","2013","01","18",2.36104996140686
"1662","2013","01","19",2.46048879285648
"1663","2013","01","20",2.36446805339363
"1664","2013","01","21",2.45981480932801
"1665","2013","01","22",2.35639869713137
"1666","2013","01","23",4.24037968388249
"1667","2013","01","24",2.44957066262611
"1668","2013","01","25",4.06467352004823
"1669","2013","01","26",5.29630133956078
"1670","2013","01","27",3.59716635788771
"1671","2013","01","28",5.12846801360654
"1672","2013","01","29",7.64233634671217
"1673","2013","01","30",10.2346812998941
"1674","2013","01","31",3.31524043061591
"1675","2013","02","01",2.35427450853801
"1676","2013","02","02",2.48107468404173
"1677","2013","02","03",2.49228111212926
"1678","2013","02","04",2.50128371821437
"1679","2013","02","05",3.3132778125709
"1680","2013","02","06",9.65148157689524
"1681","2013","02","07",5.22987882338068
"1682","2013","02","08",2.53634287792435
"1683","2013","02","09",2.54795414638013
"1684","2013","02","10",2.56391944485328
"1685","2013","02","11",3.08211977887555
"1686","2013","02","12",2.70553974489656
"1687","2013","02","13",2.85504764564488
"1688","2013","02","14",2.7339865836266
"1689","2013","02","15",2.64660936235392
"1690","2013","02","16",2.85280199450944
"1691","2013","02","17",3.70928068412335
"1692","2013","02","18",2.95376995028874
"1693","2013","02","19",4.44611197342855
"1694","2013","02","20",3.04486705714586
"1695","2013","02","21",4.36752803452835
"1696","2013","02","22",13.9398681437817
"1697","2013","02","23",6.74617553614979
"1698","2013","02","24",2.55275172226949
"1699","2013","02","25",8.07257192571848
"1700","2013","02","26",2.81107268535159
"1701","2013","02","27",3.58551664947929
"1702","2013","02","28",7.50455840123785
"1703","2013","03","01",4.28757668952468
"1704","2013","03","02",3.22677655055519
"1705","2013","03","03",2.5408288041291
"1706","2013","03","04",2.46442810145717
"1707","2013","03","05",3.07950346289773
"1708","2013","03","06",6.11480685294308
"1709","2013","03","07",5.43939271235114
"1710","2013","03","08",2.69852497908021
"1711","2013","03","09",2.57943824872617
"1712","2013","03","10",3.05799693933269
"1713","2013","03","11",2.63482656395719
"1714","2013","03","12",2.91944420679538
"1715","2013","03","13",5.3419514450922
"1716","2013","03","14",2.61734979986833
"1717","2013","03","15",2.77558146477047
"1718","2013","03","16",3.99572055823989
"1719","2013","03","17",6.42815472315975
"1720","2013","03","18",3.66288521290769
"1721","2013","03","19",3.64262974468689
"1722","2013","03","20",25.86498878539
"1723","2013","03","21",5.10677984606058
"1724","2013","03","22",3.96358784618653
"1725","2013","03","23",2.41175940162345
"1726","2013","03","24",2.44663822546667
"1727","2013","03","25",2.44304211158828
"1728","2013","03","26",2.43503901937032
"1729","2013","03","27",2.82966323587065
"1730","2013","03","28",5.23482388973692
"1731","2013","03","29",2.38884706630772
"1732","2013","03","30",2.3502108536453
"1733","2013","03","31",2.32170318261685
"1734","2013","04","01",2.29461109628835
"1735","2013","04","02",2.27180337056121
"1736","2013","04","03",2.25025642878983
"1737","2013","04","04",5.34368482318914
"1738","2013","04","05",12.6625635421077
"1739","2013","04","06",14.7779939211071
"1740","2013","04","07",16.0176269223181
"1741","2013","04","08",2.8725815661704
"1742","2013","04","09",2.15050993351329
"1743","2013","04","10",4.74652518060007
"1744","2013","04","11",2.07978995210492
"1745","2013","04","12",3.69546591223016
"1746","2013","04","13",4.11792690108783
"1747","2013","04","14",5.06679211053417
"1748","2013","04","15",4.28298894702913
"1749","2013","04","16",4.22212802100846
"1750","2013","04","17",2.00165853407882
"1751","2013","04","18",1.96037683629009
"1752","2013","04","19",5.2268728107598
"1753","2013","04","20",1.96247305943451
"1754","2013","04","21",2.7200723207903
"1755","2013","04","22",2.08766465875495
"1756","2013","04","23",1.90006583203172
"1757","2013","04","24",1.89223446074373
"1758","2013","04","25",1.88490031591665
"1759","2013","04","26",1.87651194578166
"1760","2013","04","27",1.92482205408303
"1761","2013","04","28",2.78150946271288
"1762","2013","04","29",3.62599160109137
"1763","2013","04","30",1.65114454570499
"1764","2013","05","01",1.77663233634257
"1765","2013","05","02",1.74273988630868
"1766","2013","05","03",1.7100859882224
"1767","2013","05","04",1.67788291300997
"1768","2013","05","05",1.64736007515724
"1769","2013","05","06",1.61965862052878
"1770","2013","05","07",1.59503502959136
"1771","2013","05","08",1.67290972713338
"1772","2013","05","09",1.55262245271564
"1773","2013","05","10",1.53343988757922
"1774","2013","05","11",1.51452432473932
"1775","2013","05","12",1.47267493495397
"1776","2013","05","13",2.26015871605753
"1777","2013","05","14",1.58761862171467
"1778","2013","05","15",1.49895721736441
"1779","2013","05","16",1.50077151533371
"1780","2013","05","17",2.0439481019217
"1781","2013","05","18",5.6117401678526
"1782","2013","05","19",1.70291105620144
"1783","2013","05","20",1.21058118397995
"1784","2013","05","21",7.06939830096085
"1785","2013","05","22",5.76151965559099
"1786","2013","05","23",13.7926508201944
"1787","2013","05","24",7.58228965730257
"1788","2013","05","25",2.09850724019739
"1789","2013","05","26",3.24756993951182
"1790","2013","05","27",6.07732141384145
"1791","2013","05","28",1.60114806528096
"1792","2013","05","29",8.23942804307493
"1793","2013","05","30",3.85449884440368
"1794","2013","05","31",1.06469654475171
"1795","2013","06","01",1.09165238009893
"1796","2013","06","02",1.06587045690913
"1797","2013","06","03",1.06301297632024
"1798","2013","06","04",1.02808591561108
"1799","2013","06","05",1.00156248064167
"1800","2013","06","06",0.982293253078377
"1801","2013","06","07",0.961544760045125
"1802","2013","06","08",0.939536484975533
"1803","2013","06","09",0.917252533385731
"1804","2013","06","10",0.895349895871273
"1805","2013","06","11",2.68103821338211
"1806","2013","06","12",1.44149566846604
"1807","2013","06","13",2.75788986790285
"1808","2013","06","14",0.80728246780873
"1809","2013","06","15",0.785722921142343
"1810","2013","06","16",0.766153901464981
"1811","2013","06","17",0.770571505959792
"1812","2013","06","18",1.1114131531819
"1813","2013","06","19",0.637558591611043
"1814","2013","06","20",1.32238462174888
"1815","2013","06","21",1.16970377677444
"1816","2013","06","22",0.788519525055449
"1817","2013","06","23",0.980340934362506
"1818","2013","06","24",12.4621724980216
"1819","2013","06","25",9.0760321695912
"1820","2013","06","26",3.49460254784665
"1821","2013","06","27",4.11918453872386
"1822","2013","06","28",0.556976136250014
